B9,MSR2,B8A,OSAVI,LAI
-0.23723525966474335,2.54349083547361,0.4779799240837448,2.7032821693818985,-0.7593123410887062
-0.7512279185798599,-0.4431638549280852,-1.0086265225588964,-0.48205769619013195,-0.5931137894338905
-0.40003008757736036,0.40243567463014435,-0.7211070339774626,0.5183113014719597,-0.6354307030386268
-1.5780061457315775,3.6611429833478404,-0.5218037521198776,3.6672775138787768,-1.0958656241244613
-1.8066505669571633,5.894394013207431,-0.8338277425690473,5.288081067547625,-1.2779918854183494
-0.8554897746587269,-0.46590078395089946,-1.1883262029222925,-0.5101782918994124,-0.5971450899786293
-1.982249482458413,1.0377838899654117,-1.4725784245880285,1.2167976368680056,-0.8431836162752449
-1.2889995973024373,0.08017811089765568,-1.3614913494542926,0.14686929085351366,-0.6526967679209053
-2.225527146642436,4.729101302709526,-1.5215874283235,4.48909469469945,-1.297983566398078
-1.058526020707047,-0.12490072996603675,-1.2504042743205568,-0.09572735324720459,-0.7529617642111122
-1.0201137579411486,-0.8270981580740956,-1.3026805449717265,-0.9644513811466869,-0.6802290772146522
-1.1536420999368906,-0.8100306509686501,-1.48728112570867,-0.9426669362410938,-0.6716742907709419
-0.2701600563212277,2.2366222642881777,0.06467065924793354,2.418329010177331,-0.6834466551489173
-2.6992783874218493,-0.8927051353074942,-2.567112841346896,-1.0488004526607848,-0.6218307112402259
-0.6890366360065006,0.14107734367997327,-1.0380319248001795,0.2179286057921618,-0.6843373869604408
-1.064013486816461,0.27439094637490263,-1.3990649189848208,0.37228266751117206,-0.8051267658418952
-2.459659033977436,-0.582818691268438,-2.263257018186972,-0.655515217509916,-0.8540293668455421
-0.8426856870700942,-0.4701505578401597,-1.1278817649818775,-0.515388931620914,-0.6343333219236671
-0.5372167403127117,-0.5962824020156263,-0.9563502519077266,-0.672250180517496,-0.5958539937681495
-2.5236794719206,2.7173568996236845,-2.217515281367198,2.860236848094501,-1.3384834473079978
-0.6615993054594304,2.233018754698291,0.7213913093032541,2.4152691275555127,-0.9521260653681098
-0.3799093785095088,1.143228390340815,-0.22448246279134942,1.3284545633965539,-0.6670035217947303
-0.3543012033322432,4.340372034397919,0.339121080166575,4.2008332423992165,-1.213003294641429
-3.0303555093564976,2.5450971332253696,-2.619389111998066,2.7043427913672993,-1.2079210897034942
-0.9615807861073987,3.304677303639725,0.2737757418526127,3.3719446326934124,-1.2044830639905273
-0.9231685233415002,-0.8999594621728026,-1.114812697319085,-1.0580189815024763,-0.6031220053381263
-0.3561303587020479,2.520773049354094,0.6331751025794051,2.6825068174298057,-0.7877380644029914
-0.965239096847008,2.820200825621651,0.21333130391219765,2.952462780947327,-0.7872752939409553
-3.0705969274922005,-0.7714331964440183,-3.0800737471115,-0.8936895375789586,-1.1332441010571062
-1.1042549049521642,-0.6400024369228958,-1.3598577159964436,-0.7271304059211057,-0.7112683151907264
-0.7567153846892739,-0.43465759523058894,-1.049467359005123,-0.4715797188186384,-0.604159960622245
-0.8371982209606801,1.0878526657331324,-0.27185783306897204,1.2699256723163812,-0.6004520748800575
-1.250587334536539,3.420073592271729,-0.43195391193817956,3.4685037339080815,-0.7528269385046302
-0.7493987632100552,-0.6550128014034863,-1.0412991917158776,-0.7460329420849978,-0.6003977750486671
-1.9950535700470458,6.4001569907210785,-1.0625364266679154,5.605428912943523,-1.4178217445558845
-0.9871889612846643,-0.5210497219930127,-1.3059478118874246,-0.5785031168142729,-0.5900558327383338
-0.8426856870700942,-0.21079729250475107,-1.142584466102519,-0.1988170048907163,-0.7283344362921058
-0.6030663336256804,-0.09144027598677705,-0.8681340451838776,-0.05578118480283041,-0.6404786204046546
-1.005480514982711,-0.5975892148434526,-1.461142990383085,-0.673973271170365,-0.6402457450575172
-0.5902622460370476,-0.054308455232438727,-0.8142241410748587,-0.01166639290897598,-0.5971439574903785
-1.0402344670090002,3.2625116484986436,-0.14116715644104755,3.3360535764147285,-0.9577418212837516
-1.8962791800775929,1.1202768757740615,-1.6751489733613114,1.3038240345791547,-0.8068471347040473
-0.4402715057130634,2.369543356257611,0.19046043550231087,2.5429740387825337,-0.7383191977686225
-0.9817014951752502,-0.7972215222403409,-1.4366384885153491,-0.9263090890618875,-0.6995464359468757
-2.1304110674125925,0.5872327860994921,-1.634308136915085,0.7262168748674552,-1.0666586031264602
-1.7883590132591163,0.7815792572589478,-1.1066445300298398,0.9403228996023977,-0.6456132327265083
-3.226075133925599,-0.9158063921145183,-3.199328989534481,-1.0789704838898242,-1.0925740209466754
-0.31223062982673544,2.7827375363817275,0.6576796044471409,2.9190781493766056,-0.8541474138445198
-2.4212467712115373,-0.593813442748848,-2.645527247323651,-0.6694105169779851,-0.8075228129572212
-0.5902622460370476,2.4114169761571134,0.5204543939878202,2.5817947019467797,-0.7162900065130531
-0.3908843107283369,3.568297717652903,0.860250153220424,3.5915339860800906,-0.8014623616880714
-0.8042734243041958,-0.5090898615097489,-1.0445664586315757,-0.5636402266237711,-0.5971161817259132
-0.9414600770395471,-0.6171055619246977,-1.168722601428104,-0.6983489336744703,-0.6167352889723121
-0.7237905880327896,-0.6388127793947405,-1.14095083264467,-0.7256332344595816,-0.641131589288169
-0.7859818706061489,3.9572218167984583,0.2264003715749901,3.9045485999886194,-1.1491045189148723
-2.3334473134609124,-0.44244832685483443,-1.8564822871825566,-0.4811590973801337,-0.8239167724794685
-0.9817014951752502,-0.39810017419181415,-1.2765424096461417,-0.4266297324926505,-0.6745419894403755
-3.127300743956146,0.3282035056396229,-2.7860197246986695,0.43376742069418367,-1.1560464912152826
-1.493864998720562,-0.8821728032777761,-1.6735153399034624,-1.0351663326922282,-0.6310817097372352
-1.3127786171098983,3.7090768099256404,-0.17710709251372678,3.706169513372879,-1.1245709584153234
-1.0109679810921253,3.190907075574356,0.027097089717405248,3.2752441180910608,-1.0166861881560623
-0.8682938622473597,-0.32392434902237177,-1.2602060750676511,-0.33594149180712735,-0.6081979964918434
-0.5463625171617351,1.084234269697983,0.02546345625955619,1.2661955584278042,-0.6355023478216468
-1.2835121311930233,1.4627649326563594,-0.46626021455300976,1.6596306938513954,-0.754336038703376
-2.225527146642436,0.14861828963095633,-1.7094552759761414,0.2269868814000346,-1.0122040008253395
-1.3274118600683358,3.5515252247745934,-0.35353950596142486,3.577475522458737,-0.7927870546526252
-2.040782454292163,1.52227598027933,-2.080290070907877,1.7195434038407582,-0.8050781582540809
-0.7567153846892739,3.644023802305986,0.2999138771781976,3.653350008973781,-1.0143590514606773
-0.6872074806366959,-0.24023977569116695,-0.9645184191969719,-0.23434593932458275,-0.6075623725599586
-2.115777824454155,-0.27748179729051536,-2.0917255051128207,-0.2799135030872175,-0.7690501903242408
-0.6652576161990397,3.3845276416067747,-0.18690889326082114,3.4388393363369607,-0.8464403842634498
-0.959751630737594,1.3959375908867968,-0.19017616017651923,1.5913278356659146,-0.7986240779108345
-0.24638103651376678,1.2637408429605108,0.5972351665067259,1.4547527950457624,-0.6977401767916023
-0.89573119279443,-0.7768675745925506,-1.1278817649818775,-0.9003042910584557,-0.6525625084585487
-1.181079430483961,-0.9674208544190253,-1.4415393888888963,-1.1452930723434616,-0.7333142553514778
-0.2665017455816183,3.43566044512516,0.7262922096768013,3.481650625237062,-0.7505022381491004
-0.7695194722779067,-0.35374865989031423,-1.0102601560167455,-0.37233615076486815,-0.6610357259458839
-2.006028502265874,-0.9869181586918964,-2.2322179824878394,-1.1708064370917104,-0.7551251743978797
-0.9780431844356409,-0.832816055552421,-1.2863442103932359,-0.9717723765754123,-0.6459466313070594
-1.0457219331184142,-0.47855230118478265,-1.4938156595400662,-0.5258719364946696,-0.6579905246443092
-1.592639388690015,5.548333000216193,-0.13136535569395322,5.061120899456562,-1.2436726783460914
-0.17687313246118874,3.5209188250291077,0.004226221307518459,3.5520888926661125,-0.8088238929457008
-0.134802558955681,3.3630671397596656,0.8765864877989145,3.421016271370503,-0.8478514050192176
-2.6937909213124356,0.5695680670079085,-2.6651308488178396,0.7059561113775581,-0.8358836864179908
-0.9725557183262268,2.990057476964876,-0.1395335229831985,3.1016900969904295,-0.950689906353408
-0.396371776837751,1.317379372459842,-0.09542541962127397,1.510293300610436,-0.6587029193586647
-0.9048769696434534,3.7855135767756485,0.3946646177334429,3.767873992448454,-1.0206210334843933
-0.6707450823084538,-0.5888165166798486,-0.9841220206911606,-0.6629269830750161,-0.5916757081693946
-1.7444592843838038,0.4521064763883618,-1.137683565728972,0.5745985976247876,-0.7019192372507392
-2.1468734657408346,0.6385675258157147,-1.8205423511098773,0.7829826306809782,-0.9959675167745887
-0.762202850798688,-0.007172955547491628,-1.0347646578844814,0.04420319895325006,-0.6280287002271949
-1.0365761562693907,3.1602307375626655,0.57273066463899,3.249082115444624,-0.9423252736276924
-1.8999374908172022,6.08440140398105,-0.8060559737856134,5.409344894081099,-1.3999902402109443
-2.69562007668224,-0.43858998462464666,-2.630824546203009,-0.47652833878123807,-0.6990110074228584
-0.9103644357528675,2.872758005042789,0.4436736214689146,2.9989713523510657,-0.8455348108953773
-1.5377647275958746,0.3350578187693406,-0.4123503104439909,0.4419296050213834,-0.653957882995063
-0.46953799162993837,3.5831445103645896,0.600502433422424,3.603672500101994,-0.9168394153065025
-0.9615807861073987,-0.37634189539861546,-1.256938808151953,-0.3999751448977141,-0.6767491792387306
-1.018284602571344,-0.1891473415726704,-1.2618397085255002,-0.17277408339440592,-0.6728140805906593
-0.9688974075866175,0.17915932261749798,-1.1311490318975757,0.2622289567234294,-0.8044251893705665
-1.1335213908690391,-0.29636649244634,-1.4480739227202926,-0.3024276015929647,-0.7128454838938056
-0.9103644357528675,0.3285696454421956,-1.176890768717349,0.4342362380622272,-0.7016736661142646
-0.43844235034325874,0.3541492138059581,-0.20814612821285886,0.4635747550218026,-0.5881607030577003
-0.6798908591574772,2.955143720329286,-0.31923320334659466,3.071122837426647,-0.7518373523897468
-0.8554897746587269,-0.3930485638727909,-1.1964943702115378,-0.42045367967588076,-0.657080898160392
-1.01279713646193,-0.7333675980429318,-1.3288186802973114,-0.8450188614543424,-0.696202436561042
-0.6359911302821647,3.8094605644820314,0.08427426074212221,3.7870414707004225,-1.204420389706546
-1.704217866248101,-0.5843772405391664,-1.956133928111349,-0.6576960267202434,-0.7396721636003791
-0.831710754851266,-0.23417666610592888,-0.96778568611267,-0.22701795288537482,-0.5904527400678932
-0.6140412658445085,-0.1375658386441573,-0.7570469700501418,-0.11083815217457768,-0.6246830319113075
-0.773177783017516,-0.5397652878663053,-1.0282301240530851,-0.6017274572743407,-0.6551360284036933
-1.01279713646193,1.872263202704045,-0.3666085736242173,2.0685111663927134,-0.7304859851545631
-1.1371797016086485,1.8983474753753449,-0.5708127558553493,2.09383823617037,-0.6554869805521308
-0.6103829551048991,0.8387333677002505,-0.6737316636998398,1.0026290090815722,-0.6236305330938636
-0.663428460829235,3.2523322118726097,0.1675895670924241,3.3276180235713126,-1.1546719289443432
-1.128033924759625,-0.7871852767055187,-1.4742120580458775,-0.9134640567247427,-0.6439171825594245
-0.7786652491269301,-0.5811363795982468,-1.1164463307769341,-0.6533398044918801,-0.6676291917509376
-2.516362850441381,0.9502673738633283,-2.176674444920972,1.1230151012869272,-0.7933449243254005
-1.2066876056612266,0.07746496051558097,-1.372926783659236,0.1436992096558529,-0.6941538249201118
-0.8152483565230239,1.041262888453227,-0.8419959098582926,1.2203589112200788,-0.6619894002622901
-0.8481731531795081,-0.5911951540539285,-1.1474853664760662,-0.6659265744760081,-0.6567413006967842
-0.8993895035340393,4.3854099414936805,0.193727702418009,4.234935545511649,-1.0473134239262878
-2.2200396805330223,2.2767334949346645,-1.3827285844063304,2.4560733337754272,-1.0927798804885684
-0.9890181166544689,-0.1209382817540577,-1.0772391277885567,-0.09095782289969338,-0.6567091737932502
-0.7951276474551723,-0.44771006552471515,-1.1572871672231606,-0.48770208661587633,-0.6447047089285194
-0.6359911302821647,-0.06869097132110025,-0.9171430489193493,-0.02873433140656142,-0.5898743365949928
-1.0566968653372424,-0.6840042958628186,-1.3778276840327832,-0.7825301032001465,-0.7097438071913063
-0.23723525966474335,2.3171329239559486,0.3570910482029146,2.4941146018504505,-0.6599056814855873
-1.9676162394999754,1.8553671473908455,-1.461142990383085,2.0516674760796674,-0.821475098008567
-0.7859818706061489,2.9234669050344397,0.7213913093032541,3.0436876660037155,-0.9091804419702827
-0.8884145713152113,-0.20957172613037467,-1.168722601428104,-0.1972967832949613,-0.6108288263029396
-0.8884145713152113,-0.28096381448519564,-1.2520379077784058,-0.2837108630181065,-0.7108798419184028
-0.8298815994814613,-0.44442809744737344,-1.137683565728972,-0.4836271040017609,-0.6191375349706947
-1.1847377412235702,2.7146633134617364,0.09734332840491466,2.8582132849630133,-0.9188483004516899
-0.17687313246118874,2.1120892941574194,0.7704003130387258,2.3004600530660686,-0.6084863041586219
-1.662147292742593,0.36275128742698964,-1.1915934698379906,0.47338461430874984,-0.77290425645774
-0.8774396390963831,-0.456637408138975,-1.2357015731999152,-0.49872246475551296,-0.6426712368673622
-1.3219243939589216,4.732081225976086,-0.39274670894980224,4.49185841305806,-1.361513847584182
-2.552945957837475,1.8962966765093388,-2.188109879125915,2.091085257098961,-1.0499412437028228
-1.0274303794203674,-0.20866211675627888,-1.2618397085255002,-0.1962382195005758,-0.5878005717939674
-0.5536791386409539,0.017922999952665424,-0.7586806035079908,0.07376710276510716,-0.6416551564878761
-0.8225649780022426,-0.18777599157543162,-1.0216955902216889,-0.17107264876252107,-0.6870700215048133
-0.7183031219233755,-0.020532233816563706,-0.9759538534019153,0.02837822234594561,-0.5904621576017677
-0.9158519018622815,-0.7206655387043771,-1.1948607367536888,-0.8289033897381438,-0.6474384163564979
-0.9560933199979846,0.1697609656127616,-1.139317199186821,0.2513711538082381,-0.7041583155340492
-0.5335584295731024,-0.37049480789081296,-0.8093232407013116,-0.39278246102810815,-0.5877149199194251
-0.37808022313970413,2.8320145256757057,0.8553492528468768,2.9629321594940023,-0.8653800581640541
-0.9323143001905237,2.044350447703028,-0.561010955108255,2.2355021305755396,-0.7346185837930976
-2.679157678353998,-0.1775332472326356,-2.735377087505349,-0.15908614331634632,-1.0767757390684425
-0.721961432662985,2.8036051931095933,0.28847844297325426,2.937659735242369,-0.8663504515833198
-0.16406904487255597,3.1135720015016783,0.7001540743512165,3.20890341455057,-0.845831969851905
-1.7353135075347805,1.1725674284267629,-1.3974312855269717,1.3588296040446424,-0.6695521866030036
-1.2889995973024373,1.693395658983009,-0.5806145566024437,1.8919877315484122,-0.7524889801687538
-2.2584519432989203,2.289984863062993,-1.549359197106934,2.4682973484284707,-0.8985789065307914
-0.9469475431489612,-0.8403895421998074,-1.1948607367536888,-0.9814694556271694,-0.6413096283621131
-0.7896401813457583,-0.6784328461138063,-1.0380319248001795,-0.7755276249058246,-0.6189140771574317
-2.7340323394481385,-0.856934183267158,-2.94121490319433,-1.0030306473758215,-1.0747646858043014
-1.667634758852007,0.5325730066687993,-1.2520379077784058,0.6651687313738844,-0.9210198317713081
-1.2835121311930233,3.6499788200369516,-0.11502902111546265,3.658242700364568,-1.2045403366035758
-0.9067061250132581,-0.4364817268278955,-1.1883262029222925,-0.47385943514546364,-0.5908263419813453
-0.6542826839802116,1.7641218469111313,-0.3829449082027079,1.962120092484474,-0.7323130761331855
-1.0201137579411486,-0.5499327567515281,-1.1621880675967078,-0.6143786654324057,-0.6021661852545082
-0.762202850798688,-0.14357011695650004,-1.0756054943307076,-0.11806358677885818,-0.6293243263906776
-1.1957126734423984,0.8350666665770298,-1.1033772631141416,0.9983177120130781,-0.7177194153017341
-0.9048769696434534,-0.5090710581351743,-1.0478337255472738,-0.563586071694975,-0.6285392736143409
-1.1298630801294296,0.6870925625228764,-1.2994132780560284,0.8365084648785827,-0.6405688618368446
-1.4024072302303279,5.5820145190852815,0.1300159975618958,5.083612374278454,-1.312079304928237
-0.8628063961379456,-0.5717882249846714,-1.2749087761882927,-0.641659578100522,-0.5932766889280616
-1.0310886901599767,-0.5708539109415427,-1.3124823457188208,-0.6405101822133707,-0.6187992786115943
-0.8975603481642347,-0.613357360749539,-1.1540199003074625,-0.6936778350673103,-0.6967416797823249
-0.8682938622473597,-0.6255540848097375,-1.2062961709586322,-0.7089946208719449,-0.6322493647283851
-0.9725557183262268,1.0246406352641544,-1.0478337255472738,1.2026491146174842,-0.7838332151121437
-2.0554156972506004,-1.0184851299239364,-2.367809559489311,-1.2119190271336593,-0.9149504696077644
-0.8042734243041958,-0.45532407330494384,-1.0396655582580285,-0.49709164283565194,-0.6162633393949806
-1.1097423710615781,4.867657620785895,0.6233733018323108,4.589914165261447,-1.2895751689619361
-0.7585445400590787,-0.11335936523429457,-1.0135274229324436,-0.08193700259894243,-0.6890008543676673
-2.0298075220733347,1.2727109668171679,-1.7682660804587076,1.4633924753548475,-0.6472576950735389
-0.930485144820719,-0.5708005609652875,-1.3059478118874246,-0.6404537549314311,-0.6723004971689521
-0.8371982209606801,0.05178157124065193,-1.0592691597522172,0.11361045750254332,-0.5900134538358985
-1.9163998891454443,0.5504078116347174,-1.7649988135430095,0.6851316739413058,-0.9436468874162971
-1.9328622874736865,0.49520191000818237,-1.7110889094339905,0.6229093167047474,-0.6226595734304725
-1.4115530070793512,-0.5859578536211703,-1.6473772045778774,-0.6593865346424396,-0.836720893258506
-0.3451554264832198,1.6683610403108264,0.687085006688424,1.8671385880610576,-0.6181422566122352
-0.9359726109301331,-0.32782451242593946,-1.255305174694104,-0.34071178175990635,-0.5969008301443397
-0.8335399102210708,1.0504848947059433,-0.6622962294948965,1.2301241485513899,-0.6577427779383003
-0.5481916725315399,2.6464505972077643,0.38976371735989573,2.7967132416308638,-0.7862530146784126
-0.9231685233415002,0.8002658540635716,-1.170356234885953,0.9607347008738497,-0.7653182243055641
-0.8408565317002894,-0.48609550911015337,-1.0952090958248963,-0.5351093360437493,-0.6038946603483497
-0.367105290920876,4.166073653970072,0.6642141382785371,4.067452754155723,-1.0922692847496807
-0.6707450823084538,2.1975202410119246,-0.37150947399776446,2.381576300356932,-0.7125097011274635
-0.593920556776657,-0.33039033748452873,-0.9841220206911606,-0.34381571651610976,-0.6296833847708045
-1.7481175951234134,6.015420739651829,-0.8240259418219531,5.365561198949041,-1.370972612971717
-1.2341249362082967,-3.636698234896078E-4,-1.3827285844063304,0.05217627784726117,-0.6522318516916572
-0.8426856870700942,-0.5367240032610131,-1.225899772452821,-0.5979817501270159,-0.7126698886102973
-0.06163634416349359,4.012059599273525,0.5923342661331787,3.9476454963868908,-0.8851088379568397
-1.8871334032285694,6.200869687404512,-0.5675454889396512,5.482502729744047,-1.3775114958233177
-0.8554897746587269,-0.19137315997177554,-0.9563502519077266,-0.17542475608536712,-0.6407957767195045
-0.4549047486715009,0.1927229672023882,-0.7325424681824059,0.2779354942220504,-0.6423997079080879
-0.7548862293194692,-0.29427272703592083,-1.113179063861236,-0.29986047117108466,-0.6761494373030006
-1.50483993093939,0.12728652737661256,-1.0968427292827454,0.20209752970013445,-0.7628025208658515
-0.9579224753677893,-0.37094036085657406,-1.1572871672231606,-0.3933149582473092,-0.6780013834184944
-0.6945241021159146,-0.44862858314916093,-1.0086265225588964,-0.48879949911317233,-0.605597743863517
-0.5920914014068522,2.8651722943862175,-0.007209212897424935,2.992101387355545,-0.8270003591722785
-0.9615807861073987,0.051336066719922246,-1.1932271032958397,0.11301415775221173,-0.6004182790464698
-2.4066135282531,0.28490503590526184,-2.135833608474745,0.38412933427033763,-0.8178549801058113
-0.5536791386409539,2.7580659247327723,0.48614809137299003,2.897190965669617,-0.8971975986904441
-1.0896216619937267,-0.619761297273409,-1.343521381417953,-0.7017340211145133,-0.700185099715644
-1.5670312135127495,6.019934431872765,-0.4695274814687079,5.368525251504078,-1.3601841275638877
-1.1005965942125548,-0.9376530902519868,-1.4006985524426698,-1.1067161937322432,-0.7577802931017219
-1.2085167610310312,-0.036392602583546915,-1.3222841464659152,0.00958591982319063,-0.7036096249765693
-2.0261492113337254,-0.46084576596155696,-1.8989567570866321,-0.5038451340447747,-0.834759006375724
-0.9067061250132581,-0.8029150362902364,-1.2242661389949718,-0.9335260084811916,-0.7036379967874824
-0.9798723398054455,-0.5165566584132664,-1.1605544341388587,-0.5729216374548,-0.6175033544248878
-0.5207543419844696,2.225320707488573,0.8177756833163484,2.407941150699204,-0.6454349254316627
-0.9085352803830627,4.7251363958994075,-0.14443442335674567,4.486730766633956,-1.1184459422773658
-1.720680264576343,2.88587609134048,-0.8011550734120663,3.0103039770367124,-0.7044484709448158
-0.46953799162993837,2.6414144451590076,0.8014393487378579,2.7923125750713207,-0.6550809239095985
-0.7658611615382974,4.203563398219592,0.5514934296869523,4.096513478087317,-1.1508951244003116
-0.5097794097656414,0.4511420206847446,-0.590416357349538,0.5735372848321131,-0.7296485100931465
-0.9743848736960314,-0.18365095503351753,-1.2242661389949718,-0.1661659503911711,-0.7630080972856819
-0.9286559894509143,-0.5776516843029232,-1.1458517330182172,-0.6489779574122739,-0.6334823464102088
-0.8646355515077504,-0.4816036949679429,-1.1278817649818775,-0.52954635025402,-0.6805292462057411
-0.2500393472533762,3.6070575472149247,0.3048147775517448,3.6231753588849225,-1.1359829596302449
-0.4256382627546259,1.080037804306646,-0.1395335229831985,1.2616510065925837,-0.717009971017295
-0.7804944044967348,3.0390609143555314,0.7295594765924994,3.1445915063003484,-0.9050932322687446
-1.6420265836747416,2.2769093225486574,-1.4350048550575,2.4557351686681326,-0.7264236305898963
-0.8408565317002894,-0.38092351440066463,-1.087040928535651,-0.4055583819207463,-0.6172650550550758
-0.791469336715563,-0.8009700233623979,-1.1311490318975757,-0.9310408066380895,-0.6381301377958595
-0.5756290030786101,0.18511495520611457,-0.8289268421955003,0.26909818834149646,-0.6388141606993019
-1.7682383041912648,0.4070121427210863,-1.1082781634876888,0.5237360053981256,-0.9547687416023551
-1.6950720893990774,6.060891652583138,-0.8027887068699153,5.394427556575656,-1.3596065287536918
-1.9584704626509521,-0.9738084721158048,-2.242019783234934,-1.1538216432516288,-0.9170236532635032
-1.4206987839283747,5.013069400142241,-0.5120019513727834,4.693358400865034,-1.3895146046823799
-0.8975603481642347,-0.13565106214538378,-1.2945123776824812,-0.10865188236793615,-0.6376708840078651
-0.8006151135645864,-0.19700511990325587,-1.1033772631141416,-0.1822463942081121,-0.6313640569395362
-0.7823235598665396,3.312592185250371,0.25907304073197124,3.3785265025302555,-1.0193310250586807
-0.2445518811439621,3.2200643526823085,0.6266405687480089,3.3000988549146157,-0.8590588961786567
