ROW,B3,B4,B5,B6,B7,B8A,B11,B12,RVI1,RVI2,RVI3,RVI4,GM1,GM2,GI,II,MSI,PSSR,SGI,SR2,SR3,GVI,PSRI,NDVI3,SR5,SR6,SR7,IPVI,ARI,ARI2,NDVI,GNDVI,NDWI,NDREVI,NDGI,NDI1,NDI2,RENDVI,OSAVI,NMDI,HI,GVSP,MCARI,TCARI,EVI,EVI2,RDVI,MSR,MSAVI,MSAVI2,MCARI2,MTVI2,N,GEMI,MSR2,NLI,TDVI,LAI,FAPAR,FCOVER,latitude,longitude
242,0.09780549580011308,0.118938221928303,0.16645597414393068,0.27325224695779426,0.32313234468927476,0.3723753162593622,0.4161032936261861,0.31751861969456185,0.31940415149714607,0.3680789740893145,0.43526896211277577,0.7145326116409606,2.7938332577572633,1.6415887045394915,0.8223218256875496,1.310484701736415,1.287717866889223,2.7168082677750283,3.130829688069772,3.3038260482791926,1.3995162483955057,2.807304622435457,0.07733779452307311,0.7995340704311569,6.0075945314844805,7.305648888087682,22.872742429438834,0.7309519544846944,4.21677979246679,1.3625779413781471,0.5158357639928391,0.5839664516648068,-0.055458672966627744,0.382159213436379,-0.09750098572485326,0.7672912835436912,0.8125067195035139,0.24287986371116008,0.2251419153035069,0.5813458638316787,-0.34301038500668524,0.8686084528190361,0.04728637433254317,0.08490678070550511,0.46847310033536826,0.3821826506286688,0.3615686894331244,0.769415069470635,0.3043273607582031,0.3682280126302505,0.23100239181782786,0.35066384379185395,0.874663971588612,0.6902847886881663,0.8905057270092376,0.07657232865555486,1.007886781336495,0.42799626255013035,0.26680851996824545,0.25862340614079193,0,0
243,0.08327582022220614,0.07940148438356773,0.12118814871711225,0.2514029753038785,0.2916946791003123,0.3031277289988359,0.2724438799069777,0.1993437339782289,0.26194068304411916,0.27220751721789876,0.31583351106959934,0.6551918254722536,3.0189192328944476,2.0744848235178908,1.048794249486855,1.3667040065414464,0.9340035983765259,3.67366783335198,3.817658213220617,3.5027536002885227,1.52627056859144,2.6400449517038145,-0.015410859135439374,0.8174608013394485,8.251631950697469,7.867731878521223,30.03631122545422,0.7860352862769037,3.7566556570581167,1.0957964663759403,0.5848605460404808,0.5689696930057533,0.053310219991895516,0.4287833424030395,0.023816080848077344,0.8031653139456542,0.8132241284190723,0.34948451047757734,0.25100506457690364,0.6114049447143228,-0.2460171036168695,0.8756075861050037,0.052204861698189484,0.09064131029950609,0.4842693645744903,0.37445194647230534,0.3617300838875195,0.9538828555521481,0.3420347237092888,0.3586486407885004,0.30191934348957894,0.48187582430974574,0.7541461226768534,0.6614934098631291,1.2367403479487378,0.07288860087897776,1.0415663906062258,0.6340168451538555,0.3652936983659961,0.36923433613488155,0,0
244,0.0711134164808086,0.03604958424588778,0.10276135061621718,0.3016743175200776,0.38304979665709565,0.42476190327972024,0.1808881477404221,0.08508293093115898,0.08487009773602011,0.09411200465447367,0.11949835352984112,0.35080878199550103,4.242157562511296,2.935678790820303,1.9726556621501286,2.1260215857723517,0.47223141565155907,10.625637012742821,11.782712953982912,5.386463140333996,2.8505557766020364,4.973020623954284,-0.11623075017841777,0.9511794865098677,9.731285098954178,4.933088569724026,58.125166593632315,0.913983208068177,4.330759019962121,1.6588963619673733,0.8435386911057228,0.7131802546045198,0.40266446791925975,0.6104006795632614,0.32720091820073255,0.8077471886637536,0.8283775349951722,0.4918284478233181,0.39113836220930354,0.6319198308456875,-0.23339635627088087,0.9933613750817021,0.172122770700826,0.14600677823066238,0.8772890588331667,0.6430179816785674,0.5726201889686297,2.4325956583878203,0.5901735112502329,0.6459072104917634,0.6148805521700688,0.9789802860771162,1.054747850235848,0.8689015552063748,2.8230664498856757,0.6669357592660323,1.1591111642572178,3.127973499127808,0.7861690969261685,0.7977823580653705,0,0
245,0.09647572835234569,0.04704366321903259,0.12982778609523282,0.3338759665799709,0.3993302603197484,0.41168572735905506,0.1609139927986081,0.07779924424415173,0.11427081410088107,0.11780640711115702,0.14090161595313438,0.36235435135992045,3.4607250163543655,2.5716834325054436,2.0507698965354857,2.0683233412091173,0.40295967720994247,8.48850265891263,8.751140944153732,4.139178497428148,2.759729519590388,3.2672466369521365,-0.14805517641675775,0.9327728491181516,7.702511381242133,3.755912057347119,32.86851578769105,0.8946092933787934,2.662789996404178,1.0633326224409023,0.7948957961479273,0.6202949780310101,0.4379529464167359,0.5205002908715323,0.34442777796147805,0.7650091614114602,0.7729715493152454,0.44003995936530926,0.3868445098189023,0.6640474187054565,-0.21229144405163708,0.9293577775848562,0.210053255996422,0.19312677365332342,0.939431357628643,0.5979344282537751,0.5383794608671534,1.9582327400246473,0.5764963666137826,0.5924887079648191,0.6122371575355912,0.9638551922962426,1.0175910908332737,0.840522914793111,2.4310626247378853,0.5654743116847974,1.1379348822089634,4.1735765829556435,0.7736659486039419,0.7851160538442137,0,0
246,0.06574314082848748,0.045458866916536285,0.09285935645255966,0.27708366137718987,0.3554154968310715,0.3709685941278606,0.1544057228250819,0.08130655954574419,0.12254101192422806,0.12790344630960993,0.16406188185399284,0.4895453581972699,4.214639852696624,2.9839067592369912,1.4462116037602448,1.899056160877292,0.4344372268564044,7.818397618304565,8.160533231260889,5.406122864715107,2.0427116369409726,4.642696552871633,-0.07320631541799397,0.9229178549923083,10.768974050675054,7.446333595080426,60.76605275370819,0.8866007132719582,4.441738236540241,1.578662602133517,0.7816720981727487,0.6989174525614298,0.4122068101059766,0.59959568483806,0.182409241732948,0.8470738001342537,0.8543807279060189,0.4979802186979282,0.3556818765963206,0.6707747317384825,-0.21739934193858348,0.9813931738653384,0.08574740973091517,0.1089671030850144,0.7072311851301809,0.5498215536466554,0.5044223145786821,1.8566647040317645,0.5210169137155349,0.5429947574664382,0.512236774536871,0.827164543755022,0.9278254300419729,0.7959396062229713,2.2960824822328862,0.5033895574819098,1.132109578694902,3.9966121460141912,0.7299301899562974,0.7267159119457567,0,0
247,0.04596452872389299,0.033899799007494805,0.0695701919907415,0.2058260402258556,0.25009345512143577,0.2639513063509866,0.2115933781439306,0.12949978503783516,0.1284320182996817,0.1355485252144418,0.1647012155036171,0.4872747657790888,4.47793213463025,2.9585377636049532,1.3558938421354898,1.6339284121754383,0.8460572390476551,7.377431797343204,7.786220393006768,5.4410098844640995,2.0522302204612024,4.742500003351087,-0.05861614838996757,0.9054677807078132,14.373972119166803,10.601104358235196,82.5425349424838,0.8806316751731554,7.381934615066422,1.8461735333624874,0.7723708363163911,0.7033741195393427,0.11010096404014302,0.5828143472810892,0.1510653136275832,0.8350072170274633,0.8449460584060119,0.4947629353474593,0.2805218495038036,0.5255321304553601,-0.2391017128602994,0.984202004559733,0.06351500734989463,0.07794462563158565,0.5123111546724382,0.4275062373035611,0.4215270751953416,1.7903799728722911,0.3891878176091749,0.4124991989616649,0.38142102841687675,0.6371511527445193,0.6892502207995709,0.6647805991695368,2.2033849179502396,0.3453747382663503,1.1279941650187697,0.7576194920231478,0.4129012178430326,0.430626398302957,0,0
248,0.056328102203842254,0.02320536925138756,0.0760820447480828,0.39077016152266675,0.5794168137808159,0.574150403646494,0.13312345339229212,0.0337831534833202,0.04041688223853479,0.04004952686817573,0.05938367750742792,0.3050045425070192,6.937392637666595,5.136167972569031,2.427373664845869,3.940527738419071,0.22975421186629663,24.96908398672302,24.742136073191887,10.28646077377151,3.2786396942825418,9.192965521343803,-0.08476269739580257,0.9827884870128527,13.143705631350018,5.414784638105813,133.97333832304312,0.9614926733453031,4.609422219135029,2.670776735581716,0.9223063698244209,0.8213163440746593,0.6235589593268628,0.7659850875300693,0.41646280926012147,0.9049342187817973,0.9040254976528657,0.6740636812843539,0.5320744455134234,0.7049987493976132,-0.1872285506637935,1.068402875872668,0.1604103551563373,0.1197703904036115,1.0669604695171322,0.8450889693294855,0.7128394732657145,3.9741467683605687,0.8498133102930167,0.8463148909104123,0.8863806961910429,1.191501031401688,1.395216320540184,1.012772105541208,4.703521371625923,0.8684704403673845,1.192604867432806,11.239548761361943,0.98013327276166,0.9962433338736013,0,0
249,0.09542583285919304,0.04193822716848039,0.12880852747315605,0.38017193129408894,0.46149842508181615,0.47801306191910986,0.21182141203176416,0.10711479622486292,0.08773447947239828,0.09087404179341549,0.11031384412238028,0.32558579770442914,3.9839519331736626,2.951450022385494,2.2753902418391316,1.9775177612912949,0.458986207795209,11.004242578681666,11.398027389158958,4.836200127933773,3.071387041604967,4.009262666058665,-0.14069320033344684,0.9542037476960821,7.763461159109998,3.4119251354594096,38.88921614372624,0.9166961186059419,2.715881488866305,1.2533750298206578,0.8386840150273556,0.6671804660334887,0.38587756909681825,0.5754649151419998,0.389385736559745,0.7929491387964794,0.8007903841680002,0.49385668838787494,0.4371059894569227,0.6406278359587739,-0.2132783906299089,0.962486404511616,0.24630607952587646,0.1990921955233178,1.0751896126580718,0.6905754039472378,0.6047553168522362,2.376096472134491,0.6693360975853688,0.6875653389410605,0.7130787694608559,1.075548813268946,1.1681577974799553,0.9137073591005247,2.887465688845133,0.6898458303270493,1.1570151317192683,3.2030027376355146,0.7831561485862275,0.8054381276703415,0,0
250,0.058623133767784566,0.028019832930966142,0.08119171944961398,0.40479269380597127,0.5798108399691363,0.5785092627210617,0.14118505054182884,0.03831954816922849,0.04843454502210173,0.048325817662287336,0.0692202042174132,0.34510702718095176,6.904999234763168,4.985640118844605,2.0922014029211846,3.6844132378158836,0.24350191615828398,20.69287284466132,20.646420845776056,9.890478428974099,2.897651804336238,8.868275978091306,-0.07560240415674958,0.9795852879088645,12.316526941156614,5.886874429947312,121.54288694693021,0.9539019102190468,4.741585372681076,2.749222597719585,0.9076059726340272,0.8159781731682486,0.607652727164855,0.7538529678022873,0.35321159931218843,0.9036376348283441,0.9034097956450815,0.6658669815942666,0.5255883124047266,0.6980648311551121,-0.20201351430502135,1.0637138893183025,0.14099443230626757,0.12027811774258151,1.053000164736533,0.836225329789812,0.7068433308374571,3.5438332766262515,0.8299920335543448,0.8291032279205042,0.8534375820932641,1.1590645910763995,1.4003694332747483,1.0098866661471486,4.228151511450971,0.8454899963157666,1.1864257130701557,5.845108578321488,0.9469884382557027,0.9637126694295627,0,0
